1602730352535113729,16109475,@acoyne ,"facepalm, really, stressed, mad, angry"
1602729542870876165,3572574,Cállese viejo lesbiano @FelipeCalderon ,"cheers, drink, Cheers To That, drinking"
1602726023954571264,HNuk5-RkgnwAAAAM,@Jeanny10116621 @SaunderHart 🤣🤣🤣Spot on😂😂,mute
1602724586688319491,AVEr0q2PBlEAAAAM,@templarbooks ,"cute, pinguin, hello, mrbrotstange, penguin, madagaskar, lol, bruh"
1602724497215442947,25992214,#RGBredgreenblue,"check, schedule, f1livegp"
1602724452122464259,25992214,@noirvesper_en Check schedule. new streams doko? ,"check, schedule, f1livegp"
1602724090305040385,22015379,@Cobratate ,Retard Alert
1602724033648369706,16451005,#stupid #love #warning via @gifkeyboard,"stupid, love, warning, Lack Of Sex, Blurry Vision"
1602723512854142978,12749819,@im_trashleyyyy ,"JIMCARREY, MAMA, MOMMA, MOMMY, LIAR"
1602723050046345216,Rh0MaFn6ac0AAAAM,@thesnlnetwork ,"mariska, hargitay, christopher, meloni"
1602722975442243586,8niR84ZU5G4AAAAM,@DRIVETRIBE My vote........   ,"how, hard"
1602719401802977281,5154144,#ArgentinaVsCroacia  Los argentinos desde ayer  ,"Bugs Bunny, Cant Sleep, insomnia, noisy, disturbed"
1602719029151637507,vNFDle56bIwAAAAC,@grendelkinarts I wouldn't know what you're talking about. &gt;_&gt; ,"batman, mad"
1602718936180686848,24608281,,"Go White Boy, Go Boy, Go White Boy Go, dance, Dance White"
1602716843441283072,NqCXG8jEuXMAAAAM,,"i, love, you, gracias"
1602713572781559811,0LhHcz68DMYAAAAM,@ViejoCuecha ,"cold, water"
1602711669679001601,h-lvBbasKdgAAAAM,@evrenselgzt ,"baby, crying"
1602711425750896640,z2gHbhM0ryYAAAAM,@maxcady73 @Gagmma1000 ,"shookt, the, horror"
1602711166307926018,24943313,@Fercho_Durango_ @nilsonagu ,"facepalm, annoyed, stöhn, Oh No, Oh Nein, Oh Bitte, Schlechter Witz, bescheuert, hopeless, witz"
1602710336724815872,B298SNipqYYAAAAM,@GobCDMX ,"no, creo"
1602709880275615745,13523338,@Night_Worker_C6 Beeile mich  ,"Moose, Sidhu, wala, plow, snow"
1602707623194804225,20240927,@Night_Worker_C6 Quasi da  ,"Dog, Falling Into Snow, snow"
1602707264204308484,7fLFFARGy2sAAAAC,@Velvetshadow ,"kaamelott, arthur"
1602705536218177537,17170532,@spittingcat @tomlevell ,"Fast Show, johnny, black, painter, madness, breakdown, Charlie Higson, painting, annoyed, frustrated"
1602702656262361088,fMW2v2aGsNwAAAAM,@NadaOverbeeke ,"usa, nghedgehogs"
1602702650184794115,BqedYho27HAAAAAM,@marinabcncat ,"station19, fire, truck"
1602702195094429699,25659805,@pauldbowen ,"Man The Fuck Up, Spencer Galloway, David Cronenberg, slasher, Man Up, Be A Man, Deal With It"
1602700633102057472,24169087,@MLNirenberg ,"reasonsimbroke, Larry David, hbo, Hbo Max, Meh, Eh, Ehh, Ehh No, Unimpressed, Not Impressed, dissatisfied, disappointed"
1602698702690336769,14809981,"@Midwestbabygrl @AlibleedsBl @buitengebieden  Gotta try harder, Pumpkin.","Bugs Bunny, smack, bull, toro, slap"
1602698441016107010,Qux4iLQdBx0AAAAM,@SKWrestling_ ,"wow, dwayne, johnson"
1602698298028134402,JMGc03jTloMAAAAM,@MegaTruth007 @AnchorsNLegos @_Peace_Love_US      invited by police...,"drilied, gioated"
1602695864895545349,9msb-C3heWYAAAAM,,"feliz, dia, buen, dia"
1602694541403824129,17579802,@audpro1 ,"Bite, Eating, Vicki Vallencourt, Fairuza Balk, The Waterboy"
1602692508701675520,1Vf708XAmfcAAAAM,,"tuesday, blessings"
1602691060295258116,QgTx6fv4IpAAAAAM,"@LCI @DariusRochebin Centaines de milliards😂😂😂 100 000 000 000,00€ Désolé votre plafond ne permet pas ce retrait.  ","el, risitas, juan, joya, borja"
